Unnamed: 0,Product,Type,Release Date,Process Size,TDP,Die Size,Transistors,Freq,Foundry,Vendor,FP16 GFLOPS,FP32 GFLOPS,FP64 GFLOPS
2523,AMD Radeon Pro Duo Polaris,GPU,2017-04-24,14.0,250.0,232.0,5700.0,1243.0,GF,AMD,5728.0,5728.0,358.0
341,Intel Core 2 Duo U7600,CPU,2007-04-27,65.0,10.0,111.0,293.0,1200.0,Intel,Intel,,,
3701,ATI Radeon HD 5530,GPU,2011-03-17,40.0,19.0,59.0,292.0,650.0,TSMC,ATI,,104.0,
147,Intel Core i7-3840QM,CPU,2012-09-03,22.0,45.0,160.0,1400.0,2800.0,Intel,Intel,,,
688,Intel Core 2 Duo E7200,CPU,2008-04-20,45.0,65.0,82.0,228.0,2533.0,Intel,Intel,,,
3432,NVIDIA GeForce GTX 950 OEM,GPU,2016-01-01,28.0,,228.0,2940.0,937.0,TSMC,NVIDIA,,2464.0,76.99
1107,Intel Atom D410,CPU,2010-01-04,45.0,10.0,66.0,123.0,1667.0,Intel,Intel,,,
848,Intel Core i7-10810U,CPU,2020-04-02,14.0,25.0,,,1100.0,Intel,Intel,,,
966,Intel Pentium Gold G5620,CPU,2019-02-20,14.0,51.0,,,4000.0,Intel,Intel,,,
4595,Intel UHD Graphics 610,GPU,2020-04-30,14.0,15.0,,,350.0,Intel,Intel,403.2,201.6,50.4
1492,Intel Core i7-2760QM,CPU,2011-09-04,32.0,45.0,216.0,1160.0,2400.0,Intel,Intel,,,
2203,AMD Wii U GPU,GPU,2012-11-18,40.0,33.0,146.0,880.0,550.0,Renesas,AMD,,176.0,
2713,NVIDIA GeForce GTX 1060 6 GB 9Gbps,GPU,2017-04-20,16.0,120.0,200.0,4400.0,1506.0,TSMC,NVIDIA,68.36,4375.0,136.7
661,AMD Athlon 1333,CPU,2001-03-21,180.0,70.0,120.0,37.0,1333.0,Unknown,AMD,,,
1002,Intel Core i5-8265U,CPU,2018-10-01,14.0,28.0,123.0,,1600.0,Intel,Intel,,,
62,Intel Celeron 3205U,CPU,2015-03-01,14.0,15.0,,,1500.0,Intel,Intel,,,
284,Intel Xeon Phi 7285,CPU,2017-12-01,14.0,250.0,,8000.0,1300.0,Intel,Intel,,,
2224,Intel UHD Graphics,GPU,2019-08-21,14.0,15.0,,,300.0,Intel,Intel,806.4,403.2,100.8
4574,NVIDIA GeForce GTX 750 Ti OEM,GPU,NaT,28.0,150.0,221.0,2540.0,1033.0,TSMC,NVIDIA,,2108.0,87.84
1879,AMD EPYC 7351P,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GF,AMD,,,
3572,NVIDIA GeForce G110M,GPU,2009-01-08,55.0,14.0,121.0,314.0,400.0,TSMC,NVIDIA,,32.0,
4717,NVIDIA Quadro4 980 XGL,GPU,2002-11-12,150.0,,101.0,36.0,300.0,TSMC,NVIDIA,,,
1203,Intel Pentium M 755,CPU,2004-05-10,90.0,21.0,84.0,140.0,2000.0,Intel,Intel,,,
1990,Intel Core i5-4440S,CPU,2013-09-01,22.0,65.0,177.0,1400.0,2800.0,Intel,Intel,,,
24,AMD Athlon 64 3500+,CPU,2001-01-01,90.0,67.0,115.0,105.0,2200.0,Unknown,AMD,,,
4714,NVIDIA GeForce 505 OEM,GPU,2013-01-06,40.0,25.0,57.0,260.0,589.0,TSMC,NVIDIA,,44.86,
4206,NVIDIA NVS 315,GPU,2013-03-10,40.0,19.0,79.0,292.0,523.0,TSMC,NVIDIA,,100.4,8.368
4025,AMD Radeon HD 7790,GPU,2013-03-22,28.0,85.0,160.0,2080.0,1000.0,TSMC,AMD,,1792.0,112.0
762,Intel Pentium 4 HT 520,CPU,2004-06-21,90.0,84.0,109.0,125.0,2800.0,Intel,Intel,,,
875,Intel Core i7-3520M,CPU,2012-06-03,22.0,35.0,118.0,,2900.0,Intel,Intel,,,
4609,NVIDIA GeForce GT 635M,GPU,2012-03-22,40.0,35.0,238.0,1170.0,650.0,TSMC,NVIDIA,,388.8,32.4
938,AMD Ryzen 5 2600,CPU,2018-04-19,12.0,65.0,192.0,4800.0,3400.0,GF,AMD,,,
2687,AMD Radeon RX 560 Mobile,GPU,2017-01-05,14.0,55.0,123.0,3000.0,784.0,GF,AMD,1849.0,1849.0,115.6
3600,ATI Radeon X700,GPU,2004-09-01,110.0,44.0,156.0,120.0,400.0,TSMC,ATI,,,
2394,ATI Radeon HD 3750,GPU,2008-09-11,55.0,65.0,135.0,378.0,796.0,TSMC,ATI,,191.0,
4438,NVIDIA Quadro K5000 Mac Edition,GPU,2012-08-07,28.0,122.0,294.0,3540.0,706.0,TSMC,NVIDIA,,2169.0,90.37
4835,NVIDIA Quadro4 380 XGL,GPU,2002-11-12,150.0,,65.0,29.0,275.0,TSMC,NVIDIA,,,
3939,ATI Mobility Radeon HD 4350,GPU,2009-01-09,55.0,,73.0,242.0,450.0,TSMC,ATI,,72.0,
385,Intel Core 2 Duo E8600,CPU,2008-08-08,45.0,65.0,107.0,410.0,3333.0,Intel,Intel,,,
4244,NVIDIA GeForce 6600 LE,GPU,2005-01-01,110.0,,154.0,146.0,300.0,TSMC,NVIDIA,,,
4440,ATI Radeon HD 4870 Mac Edition,GPU,2009-01-06,55.0,150.0,256.0,956.0,750.0,TSMC,ATI,,1200.0,240.0
536,AMD Athlon II X3 440,CPU,2010-01-25,45.0,95.0,169.0,300.0,3000.0,Unknown,AMD,,,
2291,AMD Radeon 550X Mobile,GPU,2018-04-11,14.0,50.0,103.0,2200.0,1100.0,GF,AMD,1647.0,1647.0,103.0
4037,NVIDIA Quadro K4000M,GPU,2012-06-01,28.0,100.0,294.0,3540.0,601.0,TSMC,NVIDIA,,1154.0,48.08
3874,ATI Mobility Radeon 7500,GPU,2001-12-01,150.0,27.0,68.0,60.0,230.0,TSMC,ATI,,,
936,AMD FX-4170,CPU,2012-02-27,32.0,125.0,315.0,1200.0,4200.0,Unknown,AMD,,,
3737,NVIDIA Quadro P2000 Mobile,GPU,2019-02-15,16.0,75.0,200.0,4400.0,1291.0,TSMC,NVIDIA,46.48,2974.0,92.95
4510,AMD Radeon RX 560X,GPU,2018-04-11,14.0,75.0,123.0,3000.0,1175.0,GF,AMD,2611.0,2611.0,163.2
2360,ATI Mobility Radeon X700 XL,GPU,2005-03-01,110.0,,156.0,120.0,350.0,TSMC,ATI,,,
3507,Intel i830MG Graphics,GPU,2002-01-01,150.0,,,,100.0,Intel,Intel,,,
201,Intel Xeon 5140,CPU,2006-06-26,65.0,65.0,,,2333.0,Intel,Intel,,,
3208,ATI Radeon HD 3450 PCI,GPU,2008-01-23,55.0,25.0,67.0,181.0,600.0,TSMC,ATI,,48.0,
1332,AMD FX-4100,CPU,2011-10-12,32.0,95.0,315.0,1200.0,3600.0,Unknown,AMD,,,
3016,NVIDIA GeForce 705A,GPU,2013-10-01,40.0,15.0,79.0,292.0,738.0,TSMC,NVIDIA,,141.7,11.81
3502,3dfx Voodoo4 4500 PCI,GPU,2000-10-13,250.0,15.0,112.0,14.0,166.0,TSMC,Other,,,
2708,NVIDIA GeForce GT 220,GPU,2010-01-26,65.0,58.0,240.0,505.0,600.0,TSMC,NVIDIA,,144.0,
1934,Intel Xeon L5530,CPU,2009-08-09,45.0,60.0,263.0,731.0,2400.0,Intel,Intel,,,
935,Intel Xeon MP 3.16,CPU,2005-03-29,90.0,135.0,,,3167.0,Intel,Intel,,,
2418,ATI Radeon HD 3850 X3,GPU,NaT,55.0,145.0,192.0,666.0,669.0,TSMC,ATI,,428.2,
566,AMD Mobile Athlon 64 3200+,CPU,2003-08-01,130.0,82.0,193.0,106.0,2000.0,Unknown,AMD,,,
1854,Intel Core 2 Duo T7200,CPU,2006-07-27,65.0,35.0,143.0,293.0,2000.0,Intel,Intel,,,
4342,AMD Radeon HD 6370D IGP,GPU,2011-11-01,32.0,65.0,227.0,1178.0,444.0,TSMC,AMD,,142.1,
2872,NVIDIA Quadro K5000,GPU,2012-08-17,28.0,122.0,294.0,3540.0,706.0,TSMC,NVIDIA,,2169.0,90.37
3030,NVIDIA GeForce RTX 3090,GPU,2020-09-01,8.0,350.0,628.0,28300.0,1395.0,Samsung,NVIDIA,35580.0,35580.0,556.0
1205,AMD Athlon X4 970,CPU,2017-07-27,28.0,65.0,246.0,1178.0,3800.0,Unknown,AMD,,,
2467,NVIDIA GeForce 6600 GT Dual,GPU,2004-08-12,110.0,,154.0,146.0,500.0,TSMC,NVIDIA,,,
1645,AMD A10-6700T,CPU,2013-09-16,32.0,45.0,246.0,1178.0,2500.0,Unknown,AMD,,,
3417,Intel Extreme Graphics,GPU,2002-01-01,150.0,,,,200.0,Intel,Intel,,,
3476,NVIDIA GeForce GTX 1650 TU106,GPU,2020-06-18,12.0,90.0,445.0,10800.0,1410.0,TSMC,NVIDIA,5699.0,2849.0,89.04
4702,NVIDIA Tesla M1060,GPU,2008-06-01,55.0,188.0,470.0,1400.0,610.0,TSMC,NVIDIA,,622.1,77.76
2861,AMD Radeon Pro WX 4150 Mobile,GPU,2017-03-01,14.0,50.0,123.0,3000.0,1002.0,GF,AMD,1887.0,1887.0,117.9
1792,Intel Atom 330,CPU,2008-06-03,45.0,8.0,96.0,47.0,1600.0,Intel,Intel,,,
1430,AMD A10-5800K,CPU,2012-10-02,32.0,100.0,246.0,1178.0,3800.0,Unknown,AMD,,,
2826,AMD Radeon RX Vega 11,GPU,2018-02-12,14.0,65.0,210.0,4940.0,300.0,GF,AMD,3492.0,1746.0,109.1
3797,NVIDIA Quadro P520 Mobile,GPU,2019-05-23,14.0,18.0,74.0,1800.0,1303.0,Samsung,NVIDIA,17.92,1147.0,35.83
3368,NVIDIA Quadro FX 4500 X2,GPU,2006-04-24,90.0,145.0,196.0,278.0,500.0,TSMC,NVIDIA,,,
3367,NVIDIA GeForce MX450 30.5W 8Gbps,GPU,2020-08-25,12.0,31.0,200.0,4700.0,1035.0,TSMC,NVIDIA,4570.0,2285.0,71.4
3533,NVIDIA GeForce4 488 Go,GPU,2002-03-01,150.0,,65.0,29.0,300.0,TSMC,NVIDIA,,,
3100,NVIDIA GeForce RTX 2070 Mobile,GPU,2019-01-29,12.0,115.0,445.0,10800.0,1215.0,TSMC,NVIDIA,13270.0,6636.0,207.4
50,Intel Xeon 3.20,CPU,2003-10-06,130.0,97.0,237.0,286.0,3200.0,Intel,Intel,,,
1013,Intel Core i7-8559U,CPU,2018-04-05,14.0,28.0,123.0,,2700.0,Intel,Intel,,,
1928,AMD Opteron 840,CPU,2003-06-30,130.0,85.0,193.0,106.0,1400.0,Unknown,AMD,,,
3449,NVIDIA Quadro NVS 210S,GPU,2003-12-22,90.0,11.0,,,425.0,Unknown,NVIDIA,,,
3870,AMD Radeon R7 M260DX,GPU,2014-01-07,28.0,,56.0,690.0,780.0,TSMC,AMD,,547.2,34.2
603,AMD Opteron 144,CPU,2003-06-30,130.0,85.0,193.0,106.0,1800.0,Unknown,AMD,,,
3056,Matrox Parhelia Precision SDT,GPU,2001-01-01,150.0,,174.0,80.0,200.0,UMC,Other,,,
4236,NVIDIA GeForce FX 5700 VE,GPU,2004-09-01,130.0,,133.0,82.0,250.0,TSMC,NVIDIA,,,
126,Intel Xeon Platinum 8356H,CPU,2021-04-06,14.0,190.0,,,3900.0,Intel,Intel,,,
4047,NVIDIA GeForce RTX 2060 Mobile,GPU,2019-01-29,12.0,115.0,445.0,10800.0,960.0,TSMC,NVIDIA,9216.0,4608.0,144.0
3876,NVIDIA A10G,GPU,2021-04-12,8.0,150.0,628.0,28300.0,1320.0,Samsung,NVIDIA,31520.0,31520.0,985.0
2935,NVIDIA GeForce GTX 750 GM206,GPU,2015-11-17,28.0,,228.0,2940.0,1087.0,TSMC,NVIDIA,,1269.0,39.65
3204,Intel GMA 3000,GPU,2006-06-01,90.0,13.0,,,400.0,Intel,Intel,,,
1347,Intel Core Solo T1400,CPU,2006-01-05,65.0,27.0,90.0,151.0,1833.0,Intel,Intel,,,
3055,ATI Mobility Radeon HD 540v,GPU,2010-05-05,55.0,15.0,73.0,242.0,550.0,TSMC,ATI,,88.0,
355,Intel Pentium M 725,CPU,2004-06-23,90.0,21.0,84.0,140.0,1600.0,Intel,Intel,,,
4525,NVIDIA GeForce 8400M G,GPU,2007-05-09,80.0,10.0,127.0,210.0,400.0,TSMC,NVIDIA,,12.8,
3531,NVIDIA GeForce4 MX 420,GPU,2002-02-06,150.0,,65.0,29.0,250.0,TSMC,NVIDIA,,,
2730,AMD FirePro W7100,GPU,2014-08-12,28.0,150.0,366.0,5000.0,920.0,TSMC,AMD,3297.0,3297.0,206.1
827,AMD Sempron X2 2200,CPU,2008-03-01,65.0,65.0,118.0,221.0,2000.0,Unknown,AMD,,,
1639,Intel Xeon 7130N,CPU,2006-08-27,65.0,150.0,435.0,1328.0,3166.0,Intel,Intel,,,
3694,ATI Radeon IGP 340M,GPU,2002-10-05,180.0,,73.0,30.0,183.0,Unknown,ATI,,,
3040,ATI Radeon Xpress 1200 Mobile IGP,GPU,2007-02-28,80.0,,73.0,120.0,400.0,Unknown,ATI,,,
984,AMD Mobile Athlon 64 3200+,CPU,2004-08-01,130.0,62.0,193.0,106.0,2000.0,Unknown,AMD,,,
3281,AMD Radeon HD 6670A,GPU,2011-04-19,40.0,45.0,118.0,716.0,600.0,TSMC,AMD,,576.0,
4826,ATI Radeon 9800 PRO,GPU,2003-03-01,150.0,47.0,215.0,117.0,380.0,TSMC,ATI,,,
4089,AMD Radeon Vega 3 Embedded,GPU,2019-01-01,14.0,10.0,210.0,4940.0,300.0,GF,AMD,922.4,461.2,28.82
2188,AMD Ryzen 9 4900H,CPU,2020-03-16,7.0,54.0,156.0,9800.0,3300.0,TSMC,AMD,,,
4482,AMD Radeon HD 7730,GPU,2013-05-01,28.0,47.0,123.0,1500.0,800.0,TSMC,AMD,,614.4,38.4
2443,NVIDIA GeForce G102M,GPU,2009-01-08,65.0,14.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,
362,AMD Athlon II X2 250e,CPU,2010-09-21,45.0,45.0,117.0,410.0,3000.0,Unknown,AMD,,,
2349,AMD Radeon HD 7310 IGP,GPU,2012-06-06,40.0,18.0,75.0,450.0,500.0,TSMC,AMD,,80.0,
345,Intel Core i5-4300M,CPU,2013-09-01,22.0,37.0,118.0,1400.0,2600.0,Intel,Intel,,,
3983,NVIDIA GeForce 6600 GT,GPU,2004-08-12,110.0,,154.0,146.0,500.0,TSMC,NVIDIA,,,
4477,AMD Radeon Pro 455,GPU,2016-10-30,14.0,35.0,123.0,3000.0,855.0,GF,AMD,1313.0,1313.0,82.08
711,AMD E2-3000,CPU,2013-05-23,32.0,15.0,246.0,1178.0,1650.0,Unknown,AMD,,,
3205,ATI Mobility FireGL V3200,GPU,2004-06-01,130.0,,92.0,75.0,400.0,TSMC,ATI,,,
4004,NVIDIA GeForce GTX 460,GPU,2010-07-12,40.0,160.0,332.0,1950.0,675.0,TSMC,NVIDIA,,907.2,75.6
4825,ATI Radeon HD 3410,GPU,2009-05-07,65.0,20.0,85.0,180.0,519.0,TSMC,ATI,,41.52,
3989,NVIDIA GeForce GT 220 OEM,GPU,2009-10-12,40.0,58.0,144.0,727.0,506.0,TSMC,NVIDIA,,97.15,
3325,NVIDIA GeForce 8800 GT Mac Edition,GPU,2008-02-01,65.0,125.0,324.0,754.0,600.0,TSMC,NVIDIA,,336.0,
10,AMD Sempron 2800+,CPU,2004-08-01,130.0,62.0,80.0,37.0,1992.0,Unknown,AMD,,,
1683,AMD Phenom X3 8600,CPU,2008-03-27,65.0,95.0,285.0,450.0,2300.0,Unknown,AMD,,,
2116,AMD EPYC 7352,CPU,2019-08-07,7.0,155.0,74.0,3800.0,2400.0,TSMC,AMD,,,
4601,NVIDIA GeForce 9600 GT,GPU,2008-02-21,65.0,95.0,240.0,505.0,650.0,TSMC,NVIDIA,,208.0,
1834,AMD Ryzen 7 PRO 2700U,CPU,2017-10-26,14.0,15.0,246.0,,2200.0,GF,AMD,,,
793,Intel Core i3-560,CPU,2010-08-29,32.0,73.0,81.0,382.0,3333.0,Intel,Intel,,,
3363,AMD Atari VCS 800 GPU,GPU,2020-12-14,14.0,15.0,210.0,4940.0,300.0,GF,AMD,922.4,461.2,28.82
4801,NVIDIA GeForce FX Go5350,GPU,2003-03-01,150.0,,124.0,45.0,275.0,TSMC,NVIDIA,,,
2802,ATI Radeon X800 XT,GPU,2004-12-01,130.0,54.0,289.0,160.0,500.0,TSMC,ATI,,,
2674,NVIDIA A100 SXM4 80 GB,GPU,2020-11-16,7.0,400.0,826.0,54200.0,1095.0,TSMC,NVIDIA,77970.0,19490.0,9746.0
94,Intel Core i3-10305,CPU,2021-03-16,14.0,65.0,,,3800.0,Intel,Intel,,,
3999,ATI Radeon HD 4750,GPU,2009-09-09,40.0,100.0,137.0,826.0,730.0,TSMC,ATI,,934.4,186.9
129,Intel Mobile Pentium 4 HT 538,CPU,2004-06-01,90.0,88.0,112.0,125.0,3200.0,Intel,Intel,,,
3756,ATI Mobility Radeon HD 3670,GPU,2008-01-07,55.0,30.0,135.0,378.0,680.0,TSMC,ATI,,163.2,
2891,ATI Mobility Radeon X2300 HD,GPU,2007-03-01,80.0,,100.0,107.0,479.0,TSMC,ATI,,,
2371,ATI Mobility Radeon 9000 IGP,GPU,2003-05-01,150.0,,92.0,76.0,300.0,Unknown,ATI,,,
2094,AMD Opteron 246,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
3976,ATI Radeon HD 2950 PRO,GPU,NaT,55.0,75.0,192.0,666.0,600.0,TSMC,ATI,,384.0,76.8
3332,Matrox Parhelia 256 MB,GPU,2004-03-30,150.0,,174.0,80.0,250.0,UMC,Other,,,
4305,NVIDIA GeForce2 GTS,GPU,2000-04-26,150.0,,88.0,25.0,200.0,TSMC,NVIDIA,,,
3228,AMD FirePro M3900,GPU,2010-10-19,40.0,20.0,67.0,370.0,750.0,TSMC,AMD,,240.0,
4777,AMD Radeon Graphics 320SP,GPU,2020-01-06,7.0,15.0,156.0,9800.0,400.0,TSMC,AMD,1792.0,896.0,56.0
3767,ATI Radeon Xpress 1150 IGP,GPU,2007-10-17,110.0,,73.0,,400.0,Unknown,ATI,,,
2995,ATI Mobility Radeon 7500,GPU,2001-12-01,150.0,27.0,68.0,60.0,280.0,TSMC,ATI,,,
2263,AMD Radeon Pro 5300,GPU,2020-08-04,7.0,85.0,158.0,6400.0,1000.0,TSMC,AMD,8448.0,4224.0,264.0
1900,Intel Core i7-7700T,CPU,2017-01-03,14.0,35.0,,,2900.0,Intel,Intel,,,
2275,NVIDIA GeForce4 MX 440-8x,GPU,2002-09-25,150.0,,65.0,29.0,275.0,TSMC,NVIDIA,,,
814,Intel Xeon E5-1650 v2,CPU,2013-09-01,22.0,130.0,160.0,1400.0,3500.0,Intel,Intel,,,
3230,NVIDIA GeForce GTS 450,GPU,2010-09-13,40.0,106.0,238.0,1170.0,783.0,TSMC,NVIDIA,,601.3,50.11
1932,AMD Athlon 64 3200+,CPU,2001-01-01,90.0,59.0,84.0,69.0,2200.0,Unknown,AMD,,,
2853,AMD Radeon R7 360 896SP,GPU,2015-06-18,28.0,85.0,160.0,2080.0,1100.0,TSMC,AMD,,1971.0,123.2
4122,ATI Radeon HD 2600 XT,GPU,2007-06-28,65.0,50.0,153.0,390.0,800.0,TSMC,ATI,,192.0,
2912,AMD Radeon E9260 PCIe,GPU,2016-09-27,14.0,80.0,123.0,3000.0,1090.0,GF,AMD,2150.0,2150.0,134.4
1865,AMD Athlon 64 X2 4400+,CPU,2006-12-05,65.0,65.0,126.0,154.0,2300.0,Unknown,AMD,,,
1658,AMD Opteron 4376 HE,CPU,2012-12-04,32.0,65.0,315.0,1200.0,2600.0,Unknown,AMD,,,
516,Intel Pentium 4 HT 641,CPU,2006-01-05,65.0,86.0,81.0,188.0,3200.0,Intel,Intel,,,
3593,Intel HD Graphics P4700,GPU,2013-06-01,22.0,86.0,,,350.0,Intel,Intel,,416.0,104.0
1857,AMD Ryzen 7 4800H,CPU,2020-01-06,7.0,54.0,156.0,9800.0,2900.0,TSMC,AMD,,,
2645,ATI Radeon X800 XT Platinum AGP,GPU,2004-05-01,130.0,63.0,281.0,160.0,520.0,TSMC,ATI,,,
2243,ATI Radeon X1600 PRO AGP,GPU,2007-10-01,90.0,41.0,150.0,157.0,500.0,TSMC,ATI,,,
1277,Intel Core i9-9960X,CPU,2018-10-19,14.0,165.0,,,3100.0,Intel,Intel,,,
2336,NVIDIA Quadro M520 Mobile,GPU,2017-01-11,28.0,25.0,,,1041.0,TSMC,NVIDIA,,799.5,24.98
950,Intel Core i7-9700F,CPU,2019-04-23,14.0,65.0,,,3000.0,Intel,Intel,,,
3482,Intel UHD Graphics 620,GPU,2018-08-28,14.0,15.0,,,300.0,Intel,Intel,768.0,384.0,96.0
3044,AMD Radeon R7 350 OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,1000.0,TSMC,AMD,,806.4,50.4
3068,NVIDIA Quadro CX,GPU,2008-11-11,55.0,150.0,470.0,1400.0,602.0,TSMC,NVIDIA,,462.3,57.79
1120,AMD Athlon II X3 405e,CPU,2009-10-20,45.0,45.0,169.0,300.0,2300.0,Unknown,AMD,,,
4323,AMD Radeon HD 7520G IGP,GPU,2012-06-06,32.0,35.0,246.0,1303.0,496.0,TSMC,AMD,,263.4,
2597,Intel Extreme Graphics 2,GPU,2003-12-03,130.0,,,,200.0,Intel,Intel,,,
2204,AMD Radeon RX 6800,GPU,2020-10-28,7.0,250.0,520.0,26800.0,1700.0,TSMC,AMD,32330.0,16170.000000000002,1010.0
419,Intel Core 2 Duo E4600,CPU,2007-10-21,65.0,65.0,111.0,167.0,2400.0,Intel,Intel,,,
922,Intel Core i3-3220T,CPU,2012-09-03,22.0,35.0,94.0,,2800.0,Intel,Intel,,,
1254,Intel Celeron B830,CPU,2012-09-01,32.0,35.0,131.0,504.0,1800.0,Intel,Intel,,,
477,Intel Pentium 4 1.8A,CPU,2001-07-02,180.0,67.0,217.0,42.0,1800.0,Intel,Intel,,,
2035,Intel Pentium 4-M 1.80,CPU,2002-04-23,130.0,30.0,131.0,55.0,1800.0,Intel,Intel,,,
4149,AMD Radeon Vega 8,GPU,2019-07-07,14.0,15.0,210.0,4940.0,300.0,GF,AMD,2560.0,1280.0,80.0
1692,Intel Pentium Gold G6405,CPU,2021-03-16,14.0,65.0,,,4100.0,Intel,Intel,,,
4182,Intel HD Graphics 610,GPU,2016-08-30,14.0,5.0,,,350.0,Intel,Intel,403.2,201.6,50.4
4176,AMD Radeon RX 540 Mobile,GPU,2017-11-11,14.0,50.0,103.0,2200.0,1124.0,GF,AMD,1248.0,1248.0,78.02
3571,NVIDIA GeForce 920M,GPU,2015-03-13,28.0,33.0,87.0,1020.0,954.0,TSMC,NVIDIA,,732.7,30.53
1471,Intel Core i3-4370,CPU,2014-07-01,22.0,54.0,177.0,1400.0,3800.0,Intel,Intel,,,
2601,Intel HD Graphics P4000,GPU,2012-05-14,22.0,45.0,133.0,1200.0,650.0,Intel,Intel,,320.0,80.0
1202,AMD Opteron 846,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
2438,NVIDIA GeForce RTX 3050,GPU,2021-01-01,8.0,90.0,,,1545.0,Samsung,NVIDIA,8018.000000000001,8018.000000000001,125.3
2626,ATI Radeon 9800,GPU,2003-03-01,150.0,37.0,215.0,117.0,325.0,TSMC,ATI,,,
1669,AMD Athlon II X2 255,CPU,2010-01-25,45.0,65.0,117.0,410.0,3100.0,Unknown,AMD,,,
4681,ATI Mobility Radeon HD 530v,GPU,2010-05-05,55.0,10.0,73.0,242.0,500.0,TSMC,ATI,,80.0,
1970,Intel Xeon MP 3.33,CPU,2005-03-29,90.0,135.0,,286.0,3333.0,Intel,Intel,,,
3110,AMD Radeon R7 Graphics,GPU,2014-01-11,28.0,65.0,245.0,2410.0,720.0,GF,AMD,,737.3,46.08
4018,Intel Iris Pro Graphics 6200,GPU,2014-09-05,14.0,15.0,,,300.0,Intel,Intel,,844.8,211.2
2151,AMD EPYC 7351,CPU,2017-06-29,14.0,170.0,213.0,4800.0,2400.0,GF,AMD,,,
3687,NVIDIA GeForce 9600 GS OEM,GPU,2008-07-29,65.0,,240.0,505.0,500.0,TSMC,NVIDIA,,120.0,
820,Intel Xeon Silver 4310,CPU,2021-04-06,10.0,120.0,,,2100.0,Intel,Intel,,,
1997,AMD EPYC 7513,CPU,2021-03-15,7.0,200.0,,,2600.0,TSMC,AMD,,,
4752,NVIDIA GeForce GT 820M,GPU,2013-11-27,28.0,15.0,116.0,585.0,775.0,TSMC,NVIDIA,,297.6,24.8
3054,ATI Radeon HD 5950,GPU,NaT,40.0,302.0,334.0,2154.0,725.0,TSMC,ATI,,2088.0,
1248,Intel Xeon L5640,CPU,2010-03-16,32.0,60.0,239.0,1170.0,2266.0,Intel,Intel,,,
2192,Intel Xeon E3-1275,GPU,2011-04-03,32.0,95.0,216.0,1160.0,100.0,Intel,Intel,,,
2712,NVIDIA GeForce 8400M GT,GPU,2007-05-09,80.0,14.0,127.0,210.0,450.0,TSMC,NVIDIA,,28.8,
992,AMD Sempron 2400+,CPU,2004-07-28,130.0,62.0,80.0,37.0,1667.0,Unknown,AMD,,,
2190,AMD Opteron 246,CPU,2004-12-01,90.0,85.0,,106.0,2000.0,Unknown,AMD,,,
4533,AMD Radeon R5 340X OEM,GPU,2015-05-05,28.0,65.0,77.0,950.0,900.0,TSMC,AMD,,691.2,43.2
1046,Intel Pentium Dual-Core E2140,CPU,2007-06-03,65.0,65.0,77.0,105.0,1600.0,Intel,Intel,,,
1888,Intel Xeon E3-1220,CPU,2011-04-03,32.0,80.0,216.0,1160.0,3100.0,Intel,Intel,,,
2469,AMD Radeon R9 270,GPU,2013-11-13,28.0,150.0,212.0,2800.0,900.0,TSMC,AMD,,2368.0,148.0
3708,NVIDIA Quadro FX 1000,GPU,2003-01-21,130.0,,199.0,125.0,300.0,TSMC,NVIDIA,,,
3762,ATI Radeon X1650,GPU,2007-02-01,90.0,,150.0,157.0,500.0,TSMC,ATI,,,
2847,NVIDIA GeForce 9400M G,GPU,2008-10-15,65.0,12.0,144.0,314.0,450.0,Unknown,NVIDIA,,35.2,
3597,NVIDIA GeForce GT 740M,GPU,2013-06-20,28.0,33.0,87.0,1020.0,980.0,TSMC,NVIDIA,,752.6,31.36
615,Intel Core i9-10940X,CPU,2019-10-19,14.0,165.0,,,3300.0,Intel,Intel,,,
1318,AMD Sempron 3200+,CPU,2006-05-23,90.0,62.0,103.0,81.0,1800.0,Unknown,AMD,,,
1863,Intel Pentium 4 2.0,CPU,2001-08-27,180.0,72.0,217.0,42.0,2000.0,Intel,Intel,,,
2343,ATI Mobility Radeon X1600 Mac Edition,GPU,2007-11-08,90.0,,150.0,157.0,398.0,TSMC,ATI,,,
2449,NVIDIA GeForce GT 520 OEM,GPU,2012-08-20,40.0,29.0,79.0,292.0,589.0,TSMC,NVIDIA,,269.2,22.43
2136,AMD Athlon 64 3000+,CPU,2005-04-04,90.0,67.0,83.0,69.0,1800.0,Unknown,AMD,,,
1065,AMD A4-5300,CPU,2012-10-02,32.0,65.0,246.0,1178.0,3400.0,Unknown,AMD,,,
1772,AMD C-30,CPU,2011-01-04,40.0,9.0,75.0,,1200.0,Unknown,AMD,,,
4815,Intel GMA X4700MHD,GPU,2008-10-01,65.0,13.0,,,640.0,Intel,Intel,,102.4,
131,Intel Pentium Dual-Core E2220,CPU,2008-03-02,65.0,65.0,77.0,105.0,2400.0,Intel,Intel,,,
2621,AMD Radeon R9 M275,GPU,2014-01-28,28.0,,123.0,1500.0,900.0,TSMC,AMD,,1184.0,74.0
